Date,Month,Year,Area,FPO,SITENAME,Plot,SpeciesName,SpeciesCount,NumofThrowTraps,SpeciesDensity
2000-02-01,February,2000,Shark,Other,Shark Slough_Site 08C,08C,Celithemis eponina,35,7,5
2000-02-01,February,2000,Shark,Other,Shark Slough_Site 08C,08C,Palaemonetes paludosus,279,7,39.8571
2000-02-01,February,2000,Shark,Plants,Shark Slough_Site 08C,08C,Panicum hemitomon,11,7,1.5714
2000-02-01,February,2000,Shark,Plants,Shark Slough_Site 08C,08C,Paspalidium geminatum,19,7,2.7143
2000-02-01,February,2000,Shark,Plants,Shark Slough_Site 08C,08C,Eleocharis spp.,1015,7,145
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Elassoma evergladei,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Fundulus confluentus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Heterandria formosa,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Lepomis marginatus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Tilapia mariae,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Lepomis spp.,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Fundulus chrysotus,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Jordanella floridae,6,7,0.8571
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Cyprinodon variegatus,9,7,1.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Gambusia holbrooki,14,7,2
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPA,CPA,Lucania goodei,21,7,3
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Corixidae,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Planorbella duryi,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Planorbella scalaris,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Procambarus spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Pelocoris femoratus,11,7,1.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPA,CPA,Palaemonetes paludosus,27,7,3.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPA,CPA,Potamogeton illinoensis,47,7,6.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPA,CPA,Eleocharis spp.,453,7,64.7143
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Cichlasoma uropthalmus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Fundulus chrysotus,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Fundulus confluentus,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Lucania goodei,8,7,1.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Jordanella floridae,9,7,1.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPB,CPB,Gambusia holbrooki,22,7,3.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Celithemis eponina,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Planorbella duryi,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Pomacea paludosa,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Procambarus spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Siren lacertina,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Pelocoris femoratus,9,7,1.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPB,CPB,Palaemonetes paludosus,38,7,5.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPB,CPB,Rhynchospora tracyi,6,7,0.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPB,CPB,Saggitaria spp.,20,7,2.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPB,CPB,Eleocharis spp.,473,7,67.5714
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPC,CPC,Lepomis marginatus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPC,CPC,Jordanella floridae,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPC,CPC,Gambusia holbrooki,7,7,1
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPC,CPC,Lucania goodei,7,7,1
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site CPC,CPC,Fundulus chrysotus,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPC,CPC,Coenagrionidae,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPC,CPC,Notophthalmus viridescens,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPC,CPC,Procambarus spp.,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPC,CPC,Pelocoris femoratus,7,7,1
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site CPC,CPC,Palaemonetes paludosus,18,7,2.5714
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPC,CPC,Potamogeton illinoensis,6,7,0.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPC,CPC,Cladium jamaicense,9,7,1.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPC,CPC,Saggitaria spp.,12,7,1.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPC,CPC,Rhynchospora tracyi,28,7,4
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site CPC,CPC,Eleocharis spp.,756,7,108
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Cichlasoma uropthalmus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Cyprinodon variegatus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lepomis marginatus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Heterandria formosa,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Erimyzon sucetta,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Jordanella floridae,6,7,0.8571
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Gambusia holbrooki,7,7,1
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lucania goodei,17,7,2.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Aphylla williamsoni,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Pomacea paludosa,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Brachymesia gravida,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Libellula needhami,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Rana spp.,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Coenagrionidae,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Procambarus spp.,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Planorbella scalaris,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Celithemis eponina,19,7,2.7143
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDA,MDA,Palaemonetes paludosus,100,7,14.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDA,MDA,Rhynchospora tracyi,7,7,1
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDA,MDA,Saggitaria spp.,22,7,3.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDA,MDA,Eleocharis spp.,390,7,55.7143
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDB,MDB,Jordanella floridae,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDB,MDB,Heterandria formosa,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDB,MDB,Gambusia holbrooki,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lucania goodei,20,7,2.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Libellula needhami,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Planorbella duryi,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Procambarus spp.,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Pelocoris femoratus,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Coenagrionidae,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Planorbella scalaris,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Celithemis eponina,18,7,2.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDB,MDB,Palaemonetes paludosus,150,7,21.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDB,MDB,Rhynchospora tracyi,9,7,1.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDB,MDB,Saggitaria spp.,11,7,1.5714
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDB,MDB,Eleocharis spp.,409,7,58.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDC,MDC,Jordanella floridae,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDC,MDC,Gambusia holbrooki,10,7,1.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDC,MDC,Lucania goodei,13,7,1.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Ephemeroptera,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Planorbella duryi,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Procambarus spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Brachymesia gravida,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Coenagrionidae,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Libellula needhami,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Celithemis eponina,13,7,1.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDC,MDC,Palaemonetes paludosus,121,7,17.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Nymphaea odorata,2,7,0.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Potamogeton illinoensis,3,7,0.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Saggitaria spp.,6,7,0.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Paspalidium geminatum,10,7,1.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Panicum hemitomon,15,7,2.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDC,MDC,Eleocharis spp.,447,7,63.8571
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDD,MDD,Jordanella floridae,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDD,MDD,Lucania goodei,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDD,MDD,Gambusia holbrooki,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDD,MDD,Coryphaeschna ingens,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDD,MDD,Palaemonetes paludosus,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDD,MDD,Procambarus spp.,24,7,3.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDD,MDD,Potamogeton illinoensis,7,7,1
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDD,MDD,Cladium jamaicense,41,7,5.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDD,MDD,Saggitaria spp.,47,7,6.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDD,MDD,Rhynchospora tracyi,246,7,35.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDD,MDD,Eleocharis spp.,309,7,44.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDE,MDE,Gambusia holbrooki,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site MDE,MDE,Jordanella floridae,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Acris gryllus,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Coryphaeschna ingens,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Notophthalmus viridescens,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Celithemis eponina,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Libellula needhami,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Pelocoris femoratus,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Coenagrionidae,7,7,1
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Procambarus spp.,15,7,2.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site MDE,MDE,Palaemonetes paludosus,41,7,5.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDE,MDE,Saggitaria spp.,13,7,1.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDE,MDE,Rhynchospora tracyi,78,7,11.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDE,MDE,Cladium jamaicense,81,7,11.5714
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDE,MDE,Potamogeton illinoensis,97,7,13.8571
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site MDE,MDE,Eleocharis spp.,311,7,44.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Fundulus chrysotus,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Heterandria formosa,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Lepomis spp.,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Elassoma evergladei,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Jordanella floridae,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Gambusia holbrooki,13,7,1.8571
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSA,TSA,Lucania goodei,13,7,1.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Cybister spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Belostoma spp.,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Celithemis eponina,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Corixidae,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Procambarus spp.,6,7,0.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Coenagrionidae,14,7,2
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Pelocoris femoratus,22,7,3.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSA,TSA,Palaemonetes paludosus,77,7,11
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSA,TSA,Potamogeton illinoensis,5,7,0.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSA,TSA,Saggitaria spp.,44,7,6.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSA,TSA,Rhynchospora tracyi,154,7,22
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSA,TSA,Eleocharis spp.,308,7,44
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Fundulus confluentus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Notropis maculatus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Elassoma evergladei,5,7,0.7143
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Fundulus chrysotus,5,7,0.7143
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Heterandria formosa,9,7,1.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Lucania goodei,10,7,1.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Gambusia holbrooki,14,7,2
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSB,TSB,Jordanella floridae,22,7,3.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Cybister spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Idiataphe cubensis,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Pomacea paludosa,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Brachymesia gravida,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Pelocoris femoratus,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Coenagrionidae,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Libellula needhami,6,7,0.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Planorbella duryi,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Planorbella scalaris,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Procambarus spp.,10,7,1.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Celithemis eponina,20,7,2.8571
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSB,TSB,Palaemonetes paludosus,135,7,19.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSB,TSB,Rhynchospora tracyi,3,7,0.4286
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSB,TSB,Panicum hemitomon,9,7,1.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSB,TSB,Saggitaria spp.,84,7,12
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSB,TSB,Potamogeton illinoensis,190,7,27.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSB,TSB,Eleocharis spp.,420,7,60
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Cichlasoma uropthalmus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Erimyzon sucetta,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Fundulus chrysotus,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Tilapia mariae,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Elassoma evergladei,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Enneacanthus gloriosus,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Heterandria formosa,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lepomis spp.,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Gambusia holbrooki,5,7,0.7143
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lucania goodei,21,7,3
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSC,TSC,Jordanella floridae,23,7,3.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Belostoma spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Coryphaeschna ingens,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Erythemis simplicicollis,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Planorbella trivolis,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Rana spp.,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Ephemeroptera,2,7,0.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Cybister spp.,3,7,0.4286
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Libellula needhami,4,7,0.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Pelocoris femoratus,5,7,0.7143
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Planorbella scalaris,8,7,1.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Planorbella duryi,16,7,2.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Celithemis eponina,18,7,2.5714
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Coenagrionidae,19,7,2.7143
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Procambarus spp.,50,7,7.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSC,TSC,Palaemonetes paludosus,194,7,27.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Pontedaria spp.,2,7,0.2857
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Panicum hemitomon,4,7,0.5714
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Paspalidium geminatum,15,7,2.1429
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Saggitaria spp.,96,7,13.7143
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Potamogeton illinoensis,140,7,20
2000-02-01,February,2000,Taylor,Plants,Taylor Slough_Site TSC,TSC,Eleocharis spp.,940,7,134.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSD,TSD,Heterandria formosa,1,7,0.1429
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSD,TSD,Fundulus chrysotus,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSD,TSD,Jordanella floridae,2,7,0.2857
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSD,TSD,Gambusia holbrooki,3,7,0.4286
2000-02-01,February,2000,Taylor,Fish,Taylor Slough_Site TSD,TSD,Lucania goodei,23,7,3.2857
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSD,TSD,Aphylla williamsoni,1,7,0.1429
2000-02-01,February,2000,Taylor,Other,Taylor Slough_Site TSD,TSD,Belostoma spp.,1,7,0.1429
