gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3859684810	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123039220	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.761903	-80.744155	16.0						2020-08-04T23:18:45	4	8	2020	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	123039220		BaylenHerps	2022-06-23T03:15:48	CC_BY_NC_4_0	BaylenHerps	BaylenHerps			2022-11-25T05:25:37.577Z	StillImage	COORDINATE_ROUNDED
3859618105	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122230351	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.147633	-80.92408	4.0						2022-06-16T22:20:26	16	6	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	122230351		pythonbob	2022-06-17T23:20:31	CC_BY_NC_4_0	pythonbob	pythonbob			2022-11-25T06:06:55.660Z	StillImage	COORDINATE_ROUNDED
3859613636	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122853937	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.436383	-80.5177	4.0						2021-11-09T19:57:43	9	11	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	122853937		BaylenHerps	2022-06-21T19:54:44	CC_BY_NC_4_0	BaylenHerps	BaylenHerps			2022-11-25T06:07:17.187Z	StillImage	COORDINATE_ROUNDED
3858759424	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121513145	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.8628	-81.100547	7.0						2022-06-08T22:16:35	8	6	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	121513145		Nick	2022-06-13T00:12:49	CC_BY_NC_4_0	Nick	Nick			2022-11-25T05:24:48.692Z	StillImage	COORDINATE_ROUNDED
3858639846	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123156271	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.201363	-80.873992	4.0						2022-06-22T22:13:23	22	6	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	123156271		pythonbob	2022-06-23T23:50:54	CC_BY_NC_4_0	pythonbob	pythonbob			2022-11-25T05:25:17.148Z	StillImage	COORDINATE_ROUNDED
3858528083	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122230100	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.295975	-80.798387	4.0						2022-06-14T22:29:13	14	6	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	122230100		pythonbob	2022-06-17T23:17:41	CC_BY_NC_4_0	pythonbob	pythonbob			2022-11-25T05:25:00.568Z	StillImage	COORDINATE_ROUNDED
3858510272	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120073838	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.433674	-80.728819	22.0						2022-03-16T20:33:34	16	3	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	120073838		Valentina Forrester	2022-06-03T22:07:47	CC_BY_NC_4_0	Valentina Forrester	Valentina Forrester			2022-11-25T06:07:08.671Z	StillImage	COORDINATE_ROUNDED
3858507935	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119762922	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.191308	-80.354047	56.0						2022-05-28T15:30:00	28	5	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	119762922		Isaac Lord	2022-06-01T17:52:04	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T05:24:24.299Z	StillImage	COORDINATE_ROUNDED
3858480350	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119013803	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.138669	-80.937428	17.0						2012-07-23T21:39:00	23	7	2012	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	119013803		litt10	2022-05-28T04:09:08	CC_BY_NC_4_0	litt10	litt10			2022-11-25T05:23:42.851Z	StillImage	COORDINATE_ROUNDED
3858384121	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121092565	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.70575	-80.7668	4.0						2022-06-07T00:03:08	7	6	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	121092565		pythonbob	2022-06-10T14:35:05	CC_BY_NC_4_0	pythonbob	pythonbob			2022-11-25T06:06:52.540Z	StillImage	
3802737465	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118447552	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.216702	-80.332286	9777.0						2022-05-23T10:17:46	23	5	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	118447552		Isaac Lord	2022-05-23T23:45:58	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T05:23:31.406Z	StillImage	COORDINATE_ROUNDED
3802287999	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118449449	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.231389	-80.331866	12508.0						2022-02-03T13:17:54	3	2	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	118449449		Isaac Lord	2022-05-24T00:02:31	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T05:23:31.727Z	StillImage	COORDINATE_ROUNDED
3773121198	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116443527	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.387467	-80.443106	15.0						2022-05-09T22:34:00	9	5	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	116443527		Isaac Lord	2022-05-10T17:17:07	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T06:07:24.488Z	StillImage	COORDINATE_ROUNDED
3773000564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115747914	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.189968	-80.352619	8.0						2022-05-04T20:50:00	4	5	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	115747914		Isaac Lord	2022-05-06T16:00:13	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T06:07:23.514Z	StillImage	COORDINATE_ROUNDED
3772499859	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115402204	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.551159	-80.633832	29958.0						2022-04-27T22:56:00	27	4	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	115402204		Adam Cushen	2022-05-04T17:20:30	CC_BY_4_0	Adam Cushen	Adam Cushen			2022-11-25T05:22:46.636Z	StillImage	COORDINATE_ROUNDED
3772496751	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115186699	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.449995	-80.690604	29958.0						2022-04-28T22:52:00	28	4	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	115186699		Adam Cushen	2022-05-03T19:06:40	CC_BY_4_0	Adam Cushen	Adam Cushen			2022-11-25T05:22:34.261Z	StillImage	COORDINATE_ROUNDED
3764108664	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112556956	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.202644	-80.346309	479.0						2022-04-07T22:04:00	7	4	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	112556956		Isaac Lord	2022-04-23T18:59:37	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T06:06:26.243Z	StillImage	
3759336909	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111375064	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.369565	-80.223692	29981.0						2022-04-04T07:15:00	4	4	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	111375064		Isaac Lord	2022-04-14T01:57:43	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T05:21:32.164Z	StillImage	COORDINATE_ROUNDED
3747341515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105066982	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.460708	-80.405097	29958.0						2021-12-30T22:28:00	30	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	105066982		Johnny Baakliny	2022-01-17T00:26:47	CC_BY_NC_4_0	Johnny Baakliny	Johnny Baakliny			2022-11-25T05:19:03.139Z	StillImage	COORDINATE_ROUNDED
3747246368	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68300368	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.501791	-80.625824	29958.0						2021-01-03T18:38:00	3	1	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	68300368		Johnny Baakliny	2021-01-19T00:03:03	CC_BY_NC_4_0	Johnny Baakliny	Johnny Baakliny			2022-11-25T05:52:39.209Z	StillImage	COORDINATE_ROUNDED
3712559988	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108340325	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.320836	-80.280158	1132.0						2022-03-10T14:52:00	10	3	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	108340325		Isaac Lord	2022-03-11T01:42:47	CC_BY_NC_4_0	Isaac Lord	Isaac Lord			2022-11-25T05:20:16.435Z	StillImage	COORDINATE_ROUNDED
3498584894	32ad19ed-6b89-447a-9242-795c0897f345	USRIIS-L48-Animalia5123	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	L48		PRESENT		cdef28b1-db4e-4c58-aa71-3c5238c2d0b5									2017-03-09T00:00:00	9	3	2017	4820533	4820533	HUMAN_OBSERVATION	USGS						CC0_1_0	U.S. Geological Survey			Introduced	2022-11-24T20:54:10.622Z		
3468700559	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106159856	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.172695	-81.677569	29891.0						2022-02-03T18:15:00	3	2	2022	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	106159856		Pierson Hill	2022-02-05T06:17:01	CC_BY_NC_4_0	Pierson Hill	Pierson Hill			2022-11-25T06:03:27.344Z	StillImage	COORDINATE_ROUNDED
3456965800	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103032047	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.174814	-80.894932	23.0						2021-12-13T09:13:00	13	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	103032047		Joseph Cripe	2021-12-14T05:05:13	CC_BY_NC_4_0	Joseph Cripe	Joseph Cripe			2022-11-25T06:14:13.432Z	StillImage	COORDINATE_ROUNDED
3456795076	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102364516	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.078737	-81.715138	4.0						2021-12-02T13:37:12	2	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	102364516		sonshines	2021-12-02T18:38:26	CC_BY_NC_4_0	sonshines	sonshines			2022-11-25T06:02:01.742Z	StillImage	COORDINATE_ROUNDED
3456483367	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104178495	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.367709	-80.494148	977.0						2021-02-17T05:11:00	17	2	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	104178495		spfaller	2022-01-02T13:12:28	CC_BY_NC_4_0	spfaller	spfaller			2022-11-25T06:03:43.363Z	StillImage	COORDINATE_ROUNDED
3456483363	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104177685	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.398419	-80.879474	29981.0						2019-08-02T21:53:28	2	8	2019	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	104177685		Tommy Hamrick	2022-01-02T12:51:43	CC_BY_NC_4_0	Tommy Hamrick	Tommy Hamrick			2022-11-25T05:18:47.994Z	StillImage	COORDINATE_ROUNDED
3456287194	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104114999	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.839642	-81.381788							2021-12-24T13:31:28	24	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	104114999		Michael Jacobi	2022-01-01T17:44:21	CC_BY_4_0	Dawn Hughes	Dawn Hughes			2022-11-25T05:32:10.068Z	StillImage	
3455625015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103601003	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.787917	-81.306122	4.0						2021-12-24T16:15:41	24	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	103601003		junebugodell	2021-12-24T21:17:23	CC_BY_NC_4_0	junebugodell	junebugodell			2022-11-25T05:18:24.156Z	StillImage	COORDINATE_ROUNDED
3455593232	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104234260	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.527695	-80.675517	29958.0						2011-09-05T09:56:00	5	9	2011	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	104234260		Jake Scott	2022-01-03T01:03:24	CC_BY_NC_4_0	Jake Scott	Jake Scott			2022-11-25T06:02:46.555Z	StillImage	COORDINATE_ROUNDED
3455564689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103059911	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.820962	-81.026047	4.0						2021-12-14T10:41:37	14	12	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	103059911		Anthony	2021-12-14T22:21:35	CC_BY_NC_4_0	steps	steps			2022-11-25T06:03:46.240Z	StillImage	COORDINATE_ROUNDED
3416016880	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/100735464	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.139285	-80.955395	30003.0						2018-06-30T21:35:00	30	6	2018	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	100735464		captainjack0000	2021-11-10T01:30:25	CC_BY_NC_4_0	captainjack0000	captainjack0000			2022-11-25T05:17:28.915Z		COORDINATE_ROUNDED
3398827953	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99207027	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.33368	-80.597522	261.0						2021-10-22T00:00:00	22	10	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	99207027		Mikie Green	2021-10-24T12:44:47	CC_BY_NC_4_0	Mikie Green	Mikie Green			2022-11-25T05:16:58.985Z	StillImage	COORDINATE_ROUNDED
3391653148	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98039587	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.675812	-80.276633	19.0						2021-10-12T14:44:22	12	10	2021	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	98039587		Jennifer Possley	2021-10-12T20:22:23	CC_BY_NC_4_0	Jennifer Possley	Jennifer Possley			2022-11-25T06:01:55.485Z	StillImage	COORDINATE_ROUNDED
3383883365	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25474300	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.178265	-80.365428	430.0						2019-05-11T18:39:00	11	5	2019	4820533	4820533	HUMAN_OBSERVATION	iNaturalist	Observations	25474300		Daniel Estabrooks	2019-05-21T00:00:08	CC0_1_0	Daniel Estabrooks	Daniel Estabrooks			2022-11-25T04:55:03.862Z	StillImage	COORDINATE_ROUNDED
3356774302	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:271939	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Everglades National Park, Main Park Road, approx 0.6 km south of West Lake	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.2118	-80.857							2007-07-21T00:00:00	21	7	2007	4820533	4820533	OCCURRENCE			271939				CC0_1_0					2022-11-25T10:51:52.398Z		
3356774301	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:261363	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Jupiter, Sierra Square, 9250 W Indiantown Rd	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	26.938	-80.1794							2008-10-15T00:00:00	15	10	2008	4820533	4820533	OCCURRENCE			261363				CC0_1_0					2022-11-25T10:51:51.410Z		OCCURRENCE_STATUS_UNPARSABLE
3356772301	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:261364	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Spruce Creek, 5952 Kendrew Drive	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	29.09441	-81.0182							2008-12-01T00:00:00	1	12	2008	4820533	4820533	OCCURRENCE			261364				CC0_1_0					2022-11-25T10:51:51.538Z		OCCURRENCE_STATUS_UNPARSABLE
3356771301	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:271952	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Florida City, near the Cemex concrete plant	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.4003	-80.4626							2008-12-16T00:00:00	16	12	2008	4820533	4820533	OCCURRENCE			271952				CC0_1_0					2022-11-25T10:51:00.808Z		
3356770301	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:261362	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Paurotis Pond, Everglades National Park	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.2823	-80.8							2008-05-20T00:00:00	20	5	2008	4820533	4820533	OCCURRENCE			261362				CC0_1_0					2022-11-25T10:50:59.041Z		
3356769301	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:261360	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Highway 951 between Rookery Bay NERR Property (approx 200 m south of Shell Island Rd)	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	26.02109	-81.7012							2008-12-27T00:00:00	27	12	2008	4820533	4820533	OCCURRENCE			261360				CC0_1_0					2022-11-25T10:50:58.994Z		
3356768302	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:262427	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus	Kuhl, 1820	US	Holiday Trail	Fl	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	26.01587	-80.56247							2009-07-17T00:00:00	17	7	2009	4820533	4820533	OCCURRENCE			262427				CC0_1_0					2022-11-25T10:51:51.600Z		
