"SITE","DATE","YEAR","Species.Tree","Tree_DBH","Tree_Height","meanWD","AGB","geometry"
"SRS5",2013-12-11,2013-01-01,"A",1,"-9999",0.7764,5.85982015029091e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"A",55,"-9999",0.7764,2.04584283636153,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"A",579,"-9999",0.7764,478.557235056015,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"A",693,"-9999",0.7764,710.728921466818,c(-81.03234716, 25.37702258)
"SRS6",1999-01-10,1999-01-01,"A",779,"7.1",0.7764,912.955631956546,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",45,"-9999",0.7764,1.24823962182276,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",38,"-9999",0.7764,0.824605633184029,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",383,"-9999",0.7764,189.53943639701,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",473,"-9999",0.7764,303.929488879953,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",180,"-9999",0.7764,33.8412933249372,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",185,"-9999",0.7764,36.0576239570113,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",142,"-9999",0.7764,19.4873996953349,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",762,"-9999",0.7764,870.031441743552,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",183,"-9999",0.7764,35.1617961539548,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",277,"-9999",0.7764,91.0762532176591,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",36,"-9999",0.7764,0.721818534166191,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",197,"-9999",0.7764,41.6944566898394,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",412,"-9999",0.7764,223.264199144212,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",237,"-9999",0.7764,63.7830018378273,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",684,"-9999",0.7764,686.898505087831,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",171,"-9999",0.7764,30.0462232975427,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",398,"-9999",0.7764,206.613886916504,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",43,"-9999",0.7764,1.11685525288781,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",750,"-9999",0.7764,840.381921486597,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",674,"-9999",0.7764,665.05528279032,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",180,"-9999",0.7764,33.8412933249372,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",254,"-9999",0.7764,74.7378831950918,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",554,"-9999",0.7764,431.708841638996,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",146,"-9999",0.7764,20.7945766504497,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"A",45,"-9999",0.7764,1.24823962182276,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",199,"-9999",0.7764,42.677814595752,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",38,"-9999",0.7764,0.824605633184029,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",385,"-9999",0.7764,191.770426111512,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",762,"-9999",0.7764,870.031441743552,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",41,"-9999",0.7764,0.993816542298606,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",715,"-9999",0.7764,756.97099805088,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",688,"-9999",0.7764,695.739615534077,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",670,"-9999",0.7764,656.421750486851,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",172,"-9999",0.7764,30.4556214833765,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",233,"-9999",0.7764,61.3425147087245,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",247,"-9999",0.7764,70.112390928178,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",146,"-9999",0.7764,20.7945766504497,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",59,"-9999",0.7764,2.41197243574275,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",555,"-9999",0.7764,433.435149459808,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"A",757,"-9999",0.7764,857.612147858311,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",55,"-9999",0.7764,2.03474779039904,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",742,"-9999",0.7764,820.91409311443,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",194,"-9999",0.7764,40.2430014763234,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",276,"-9999",0.7764,90.3293096045635,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",155,"-9999",0.7764,23.9089710205575,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",55,"-9999",0.7764,2.03474779039904,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",235,"-9999",0.7764,62.5562583281254,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",140,"-9999",0.7764,18.8514436741219,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",557,"-9999",0.7764,436.898706022891,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",134,"-9999",0.7764,17.0136492278887,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",752,"-9999",0.7764,845.286183364761,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",207,"-9999",0.7764,46.7375451615783,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",832,"-9999",0.7764,1053.72051267368,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",402,"-9999",0.7764,211.300619690359,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",269,"-9999",0.7764,85.194099290721,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",85,"-9999",0.7764,5.79866785438153,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",405,"-9999",0.7764,214.852655159356,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",668,"-9999",0.7764,652.127205315652,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"A",183,"-9999",0.7764,35.1617961539548,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",418,"-9999",0.7764,230.611883240814,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",267,"-9999",0.7764,83.7568565746657,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",207,"-9999",0.7764,46.7375451615783,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",67,"-9999",0.7764,3.27830992170526,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",420,"-9999",0.7764,233.089416915868,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",242,"19.3",0.7764,66.906862270324,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",771,"-9999",0.7764,892.621477094099,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",183,"10.3",0.7764,35.1617961539548,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",282,"-9999",0.7764,94.8611308618768,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",38,"11",0.7764,0.824605633184029,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",190,"19",0.7764,38.3516147777634,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",197,"16",0.7764,41.6944566898394,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",217,"15.5",0.7764,52.0981486898522,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",832,"-9999",0.7764,1053.72051267368,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",402,"20.5",0.7764,211.300619690359,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",269,"23",0.7764,85.194099290721,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",85,"-9999",0.7764,5.79866785438153,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",406,"23.5",0.7764,216.043717661256,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",674,"6.5",0.7764,665.05528279032,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"A",183,"-9999",0.7764,35.1617961539548,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",455,"17.52",0.7764,278.746326378338,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",140,"11.03",0.7764,18.8514436741219,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",395,"17.32",0.7764,203.135785066429,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",55,"12.36",0.7764,2.03474779039904,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",165,"15.95",0.7764,27.6538960303501,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",388,"16.25",0.7764,195.143191883129,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",32,"12.33",0.7764,0.539595830400331,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",1,"6.52",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",219,"14.9",0.7764,53.2086222754324,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",744,"8.02",0.7764,825.75867222288,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",173,"15.45",0.7764,30.8680802278371,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",276,"19.05",0.7764,90.3293096045635,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",31,"12.73",0.7764,0.498784700208562,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",173,"13.16",0.7764,30.8680802278371,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",185,"15.56",0.7764,36.0576239570113,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",178,"13.3",0.7764,32.9764103938223,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",826,"15.59",0.7764,1037.25640284905,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",382,"17.25",0.7764,188.429194286101,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",251,"15.98",0.7764,72.7358097522532,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",75,"12.32",0.7764,4.2986802247615,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",384,"18.74",0.7764,190.653179948961,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",639,"8.24",0.7764,591.518878050852,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",1,"7.33",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",662,"6.26",0.7764,639.332415258724,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",160,"14.17",0.7764,25.7437580095255,c(-81.07794623, 25.36462994)
"SRS6",2003-05-28,2003-01-01,"A",173,"-9999",0.7764,30.8680802278371,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",473,"-9999",0.7764,303.929488879953,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",268,"-9999",0.7764,84.4738161555679,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",116,"-9999",0.7764,12.1214166363549,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",67,"-9999",0.7764,3.27830992170526,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",250,"-9999",0.7764,72.075029617721,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",256,"-9999",0.7764,76.0890651167742,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",560,"-9999",0.7764,442.121402096017,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",233,"-9999",0.7764,61.3425147087245,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",79,"-9999",0.7764,4.86828569210331,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",752,"-9999",0.7764,845.286183364761,c(-81.07794623, 25.36462994)
"SRS6",2013-12-14,2013-01-01,"A",511,"-9999",0.7764,360.918613767665,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",195,"-9999",0.7764,40.7236798214484,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",277,"-9999",0.7764,91.0762532176591,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",155,"-9999",0.7764,23.9089710205575,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",55,"-9999",0.7764,2.03474779039904,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",242,"-9999",0.7764,66.906862270324,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",146,"-9999",0.7764,20.7945766504497,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",558,"-9999",0.7764,438.635955957295,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",139,"-9999",0.7764,18.53785732429,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",68,"-9999",0.7764,3.39731925431073,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",752,"-9999",0.7764,845.286183364761,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",67,"-9999",0.7764,3.27830992170526,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",237,"-9999",0.7764,63.7830018378273,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",1,"-9999",0.7764,5.8280410845954e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",226,"-9999",0.7764,57.1964997846059,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",560,"-9999",0.7764,442.121402096017,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",195,"-9999",0.7764,40.7236798214484,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",79,"-9999",0.7764,4.86828569210331,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"A",752,"-9999",0.7764,845.286183364761,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",451,"-9999",0.7764,273.307513895836,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",140,"-9999",0.7764,18.8514436741219,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",394,"-9999",0.7764,201.983449563632,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",55,"-9999",0.7764,2.03474779039904,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",165,"-9999",0.7764,27.6538960303501,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",385,"-9999",0.7764,191.770426111512,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",29,"-9999",0.7764,0.422702448067118,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",592,"-9999",0.7764,499.877104059866,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",217,"-9999",0.7764,52.0981486898522,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"A",744,"-9999",0.7764,825.75867222288,c(-81.07794623, 25.36462994)
